scope,image_id,capture_group,visible_blur,notes,method,frequency_filter,pyramid_levels,nms,repeatability,matching_accuracy,localization_error_px,matching_error_px,runtime_ms,reference_keypoints,scene_keypoints,raw_reference_keypoints,raw_scene_keypoints,repeated_points,accepted_matches,correct_matches
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",Shi-Tomasi,gaussian_highpass,3,True,0.6621621621621622,nan,2.4239611625671387,nan,436.84399999983725,74,123,80,126,49,0,0
main_grid,IMG_0265,cabinet motion,noticeable,"Motion-softened view; lower left bullets outside frame, replaced with visible printed strokes.",SIFT,gaussian_highpass,3,True,0.29411764705882354,nan,3.2297778129577637,nan,1066.1364999996295,17,34,19,35,5,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,none,1,True,0.6382978723404256,0.6666666666666666,2.1114561557769775,3.7561848163604736,50.738599999931466,47,73,52,73,30,3,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,none,1,True,0.6833333333333333,1.0,2.286923408508301,1.5063782930374146,48.08439999942493,60,92,66,93,41,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,none,1,True,0.7209302325581395,0.0,2.5776615142822266,164.16998291015625,78.77210000060586,86,158,92,159,62,1,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,none,1,True,0.5930232558139535,nan,2.7522573471069336,nan,68.27399999929185,86,137,90,138,51,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,none,1,True,0.6666666666666666,1.0,0.961462527513504,0.896668016910553,478.3494999992399,9,18,10,19,6,3,3
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,none,2,True,0.64,0.6666666666666666,2.3347418308258057,3.7561848163604736,67.12549999974726,50,74,55,74,32,3,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,none,2,True,0.6521739130434783,1.0,2.2140450477600098,1.5063782930374146,65.07450000026438,69,113,75,114,45,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,none,2,True,0.7303370786516854,0.0,2.4842710494995117,166.7523651123047,100.49780000008468,89,166,95,167,65,2,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,none,2,True,0.6067415730337079,0.0,2.7041157484054565,169.62013244628906,94.80820000044332,89,147,93,149,54,1,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,none,2,True,0.7857142857142857,1.0,1.0151290893554688,0.9204644560813904,557.8980000000229,14,24,16,25,11,5,5
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,none,3,True,0.6274509803921569,0.6666666666666666,2.1114561557769775,3.7561848163604736,70.49569999981031,51,76,56,76,32,3,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,none,3,True,0.6666666666666666,nan,2.1005970239639282,nan,69.20420000005834,75,118,81,119,50,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,none,3,True,0.7362637362637363,0.0,2.4486520290374756,166.7523651123047,104.32909999963158,91,173,97,175,67,2,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,none,3,True,0.6179775280898876,0.0,2.6559741497039795,169.62013244628906,94.77629999946657,89,152,93,154,55,1,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,none,3,True,0.6521739130434783,1.0,1.9207838773727417,0.9204644560813904,602.4217000003773,23,44,25,45,15,5,5
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,ideal_lowpass,1,True,0.6666666666666666,0.0,3.067545533180237,4.766329765319824,259.25740000002406,21,28,23,28,14,1,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,ideal_lowpass,1,True,0.5757575757575758,0.0,2.7526814937591553,5.353854656219482,256.6110000007029,33,50,35,51,19,1,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,ideal_lowpass,1,True,0.4936708860759494,1.0,2.0497734546661377,1.5063974857330322,258.1406999997853,79,103,82,105,39,2,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,ideal_lowpass,1,True,0.4166666666666667,0.5,2.504223585128784,6.822690963745117,278.99359999992157,60,89,65,91,25,2,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,ideal_lowpass,1,True,0.25,1.0,1.7889506816864014,1.7889506816864014,592.3029999994469,4,10,4,11,1,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,ideal_lowpass,2,True,0.6666666666666666,0.0,2.8588149547576904,4.766329765319824,298.3162999998967,27,35,29,35,18,1,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,ideal_lowpass,2,True,0.6341463414634146,0.5,2.773417830467224,4.422642707824707,303.5589000000982,41,58,43,59,26,2,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,ideal_lowpass,2,True,0.5319148936170213,1.0,2.0366244316101074,1.5063974857330322,344.9602999999115,94,125,97,127,50,2,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,ideal_lowpass,2,True,0.4788732394366197,1.0,2.667886257171631,1.922469139099121,318.0812999999034,71,114,76,116,34,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,ideal_lowpass,2,True,0.7142857142857143,1.0,2.8453084230422974,2.6859869956970215,742.6753999998255,14,36,14,38,10,2,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,ideal_lowpass,3,True,0.6206896551724138,0.0,2.8588149547576904,4.766329765319824,316.38289999955305,29,36,31,36,18,1,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,ideal_lowpass,3,True,0.6136363636363636,0.5,2.7526814937591553,4.422642707824707,324.9340000002121,44,62,46,63,27,2,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,ideal_lowpass,3,True,0.53,1.0,2.0497734546661377,1.5063974857330322,353.78160000072967,100,133,103,135,53,2,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,ideal_lowpass,3,True,0.47368421052631576,nan,2.5735831260681152,nan,332.5771999998324,76,120,81,122,36,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,ideal_lowpass,3,True,0.6842105263157895,1.0,2.7129743099212646,1.7889506816864014,773.488300000281,19,46,19,48,13,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,gaussian_lowpass,1,True,0.53125,0.0,2.186619758605957,163.95339965820312,287.77200000058656,32,32,35,32,17,2,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,gaussian_lowpass,1,True,0.6578947368421053,0.5,2.230196475982666,3.8102855682373047,291.4850999995906,38,76,43,77,25,4,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,gaussian_lowpass,1,True,0.6,nan,2.311286687850952,nan,292.84370000004856,60,90,66,91,36,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,gaussian_lowpass,1,True,0.6274509803921569,1.0,1.9682403802871704,1.962213158607483,313.55079999957525,51,93,57,94,32,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,gaussian_lowpass,1,True,0.42857142857142855,1.0,2.635305166244507,1.0931881666183472,630.167899999833,7,17,7,18,3,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,gaussian_lowpass,2,True,0.6060606060606061,0.0,2.2895874977111816,163.95339965820312,367.4137999996674,35,33,38,33,20,2,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,gaussian_lowpass,2,True,0.6744186046511628,0.5,2.230196475982666,3.8102855682373047,370.9165000000212,43,83,48,84,29,2,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,gaussian_lowpass,2,True,0.6323529411764706,nan,2.3458375930786133,nan,388.5976000001392,68,98,73,99,43,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,gaussian_lowpass,2,True,0.6666666666666666,nan,2.2382631301879883,nan,381.91939999978786,60,103,66,104,40,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,gaussian_lowpass,2,True,0.6111111111111112,1.0,2.5703203678131104,1.0931881666183472,770.8281999994142,18,38,18,39,11,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,gaussian_lowpass,3,True,0.6060606060606061,0.0,2.2895874977111816,163.95339965820312,368.66879999979574,36,33,39,33,20,2,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,gaussian_lowpass,3,True,0.7111111111111111,0.5,2.2449759244918823,3.8102855682373047,350.5685000000085,45,90,50,91,32,2,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,gaussian_lowpass,3,True,0.6428571428571429,nan,2.3458375930786133,nan,393.70750000034604,70,104,75,106,45,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,gaussian_lowpass,3,True,0.671875,nan,2.3445656299591064,nan,391.3067999992563,64,109,70,111,43,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,gaussian_lowpass,3,True,0.5,0.5,2.6028127670288086,3.102999687194824,812.2981999995318,24,52,24,53,12,2,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,ideal_highpass,1,True,0.6730769230769231,nan,2.7538280487060547,nan,310.40029999985563,52,72,56,73,35,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,ideal_highpass,1,True,0.6404494382022472,nan,2.3453478813171387,nan,276.42629999991186,89,127,93,128,57,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,ideal_highpass,1,True,0.6597938144329897,nan,2.206685185432434,nan,350.8468999998513,97,185,104,187,64,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,ideal_highpass,1,True,0.6351351351351351,nan,2.412870407104492,nan,332.0301000003383,74,148,80,150,47,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,ideal_highpass,1,True,0.6,1.0,2.3130741119384766,2.3130741119384766,852.6282000002539,10,15,12,16,6,2,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,ideal_highpass,2,True,0.7230769230769231,nan,2.5589592456817627,nan,357.9657000000225,65,106,70,107,47,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,ideal_highpass,2,True,0.6448598130841121,nan,2.540842294692993,nan,376.3764999994237,107,163,112,164,69,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,ideal_highpass,2,True,0.7264150943396226,nan,2.2691729068756104,nan,401.5313999998398,106,202,112,205,77,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,ideal_highpass,2,True,0.6309523809523809,nan,2.2762668132781982,nan,361.7887000000337,84,168,90,171,53,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,ideal_highpass,2,True,0.375,1.0,2.3130741119384766,2.3130741119384766,1065.8268999995926,16,17,19,18,6,2,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,ideal_highpass,3,True,0.7058823529411765,nan,2.5560766458511353,nan,388.4365000003527,68,110,73,112,48,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,ideal_highpass,3,True,0.6491228070175439,nan,2.549238920211792,nan,368.0208000005223,114,172,119,173,74,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,ideal_highpass,3,True,0.7272727272727273,nan,2.271503210067749,nan,411.0065000004397,110,210,116,213,80,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,ideal_highpass,3,True,0.6179775280898876,nan,2.412870407104492,nan,411.0923999996885,89,172,95,176,55,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,ideal_highpass,3,True,0.4074074074074074,1.0,2.3700811862945557,2.3130741119384766,1106.4605000001393,27,32,30,33,11,2,2
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,gaussian_highpass,1,True,0.6938775510204082,nan,2.4318039417266846,nan,324.26440000017465,49,83,54,84,34,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,gaussian_highpass,1,True,0.5795454545454546,nan,2.842961072921753,nan,339.4623000003776,88,116,94,118,51,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,gaussian_highpass,1,True,0.7244897959183674,nan,2.800349473953247,nan,356.44479999973555,98,200,106,202,71,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,gaussian_highpass,1,True,0.6404494382022472,nan,2.733095645904541,nan,325.54309999977704,89,158,94,158,57,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,gaussian_highpass,1,True,0.6666666666666666,1.0,1.720797836780548,1.0059518814086914,824.9040999999124,6,12,8,13,4,1,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,gaussian_highpass,2,True,0.7758620689655172,nan,2.504207134246826,nan,378.41479999951844,58,105,64,106,45,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,gaussian_highpass,2,True,0.638095238095238,nan,2.842961072921753,nan,399.06129999963014,105,163,111,165,67,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,gaussian_highpass,2,True,0.7272727272727273,nan,2.4532991647720337,nan,399.034500000198,110,213,117,216,80,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,gaussian_highpass,2,True,0.5978260869565217,nan,2.7578635215759277,nan,415.4625000001033,92,173,98,175,55,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,gaussian_highpass,2,True,0.36363636363636365,0.5,1.720797836780548,84.77471160888672,1024.0101999997933,11,15,14,16,4,2,1
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Sobel,gaussian_highpass,3,True,0.7796610169491526,nan,2.4318039417266846,nan,376.79729999945266,59,109,65,110,46,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",LoG,gaussian_highpass,3,True,0.6517857142857143,nan,2.774195671081543,nan,408.4224999996877,112,173,118,175,73,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Harris,gaussian_highpass,3,True,0.7217391304347827,nan,2.4011826515197754,nan,446.2048999994295,115,217,122,220,83,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",Shi-Tomasi,gaussian_highpass,3,True,0.6105263157894737,nan,2.7411177158355713,nan,408.56259999964095,95,177,101,179,58,0,0
main_grid,IMG_0266,warm aisle,low,"More distant view, warmer light, slanted page.",SIFT,gaussian_highpass,3,True,0.2727272727272727,0.5,2.273013949394226,84.77471160888672,1054.0239000001748,22,22,25,23,6,2,1
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,none,1,True,0.5384615384615384,0.0,2.666198492050171,160.9677276611328,53.572300000269024,39,48,46,48,21,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,none,1,True,0.5094339622641509,nan,1.7219048738479614,nan,51.251699999738776,53,61,58,63,27,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,none,1,True,0.5324675324675324,nan,2.8211538791656494,nan,84.1273000005458,77,103,83,104,41,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,none,1,True,0.5394736842105263,nan,2.519138813018799,nan,71.80509999943752,79,76,84,79,41,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,none,1,True,1.0,nan,1.8362979888916016,nan,430.11139999998704,4,27,5,28,4,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,none,2,True,0.5121951219512195,0.0,2.666198492050171,160.9677276611328,64.80430000010529,41,49,48,49,21,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,none,2,True,0.6101694915254238,nan,1.8588190078735352,nan,61.009500000182015,59,72,64,74,36,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,none,2,True,0.5625,nan,2.727871894836426,nan,103.82579999986774,80,110,87,112,45,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,none,2,True,0.5432098765432098,nan,2.4099714756011963,nan,85.72189999995317,81,82,87,86,44,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,none,2,True,1.0,1.0,2.062757968902588,2.0175657272338867,565.9501000000091,9,32,10,33,9,2,2
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,none,3,True,0.5853658536585366,0.0,2.7406314611434937,160.9677276611328,60.396099999707076,41,52,48,52,24,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,none,3,True,0.578125,nan,1.9297337532043457,nan,63.28920000032667,64,76,69,78,37,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,none,3,True,0.5609756097560976,nan,2.721263885498047,nan,99.8688999998194,82,113,89,115,46,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,none,3,True,0.5432098765432098,nan,2.4099714756011963,nan,93.60120000019378,81,83,87,87,44,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,none,3,True,0.6470588235294118,1.0,2.062757968902588,2.732118606567383,610.7901000004858,17,53,19,55,11,3,3
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,ideal_lowpass,1,True,0.6111111111111112,nan,2.9830119609832764,nan,236.05379999935394,18,22,19,22,11,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,ideal_lowpass,1,True,0.5769230769230769,nan,1.8929824829101562,nan,262.5056000006225,26,35,27,36,15,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,ideal_lowpass,1,True,0.45454545454545453,0.0,2.6583971977233887,154.98779296875,288.3076999996774,66,69,70,70,30,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,ideal_lowpass,1,True,0.4791666666666667,nan,2.2360498905181885,nan,266.287000000375,48,56,55,57,23,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,ideal_lowpass,1,True,1.0,nan,2.8830111026763916,nan,602.449500000148,4,27,4,28,4,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,ideal_lowpass,2,True,0.5833333333333334,nan,2.9574520587921143,nan,318.9327999998568,24,25,25,25,14,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,ideal_lowpass,2,True,0.6,nan,2.4625236988067627,nan,278.74210000027233,30,43,32,44,18,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,ideal_lowpass,2,True,0.5063291139240507,0.0,2.6583971977233887,154.98779296875,348.63469999982044,79,85,84,87,40,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,ideal_lowpass,2,True,0.5,nan,2.6181368827819824,nan,348.16139999929874,56,70,63,71,28,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,ideal_lowpass,2,True,0.6153846153846154,0.0,3.3945449590682983,4.988338947296143,721.4980999997351,13,44,14,45,8,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,ideal_lowpass,3,True,0.56,nan,2.9574520587921143,nan,318.3891999997286,25,28,26,28,14,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,ideal_lowpass,3,True,0.5757575757575758,nan,2.865086555480957,nan,297.942499999408,33,45,35,46,19,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,ideal_lowpass,3,True,0.5,0.0,2.6583971977233887,154.98779296875,360.9775000004447,84,90,89,92,42,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,ideal_lowpass,3,True,0.47540983606557374,nan,2.6374270915985107,nan,341.21830000003683,61,75,68,76,29,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,ideal_lowpass,3,True,0.6111111111111112,nan,2.5778820514678955,nan,763.4299999999712,18,52,19,54,11,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,gaussian_lowpass,1,True,0.7272727272727273,0.0,2.143123745918274,160.9677276611328,277.3078999998688,30,22,31,22,16,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,gaussian_lowpass,1,True,0.5454545454545454,nan,2.3148891925811768,nan,265.60479999989184,33,51,37,52,18,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,gaussian_lowpass,1,True,0.5769230769230769,nan,2.786842465400696,nan,314.725900000667,52,60,56,63,30,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,gaussian_lowpass,1,True,0.6,nan,2.676886558532715,nan,312.48369999957504,45,59,51,60,27,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,gaussian_lowpass,1,True,0.5714285714285714,0.6666666666666666,2.15734326839447,2.04081654548645,587.1417999996993,7,31,7,32,4,3,2
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,gaussian_lowpass,2,True,0.75,0.0,2.143123745918274,160.9677276611328,344.247600000017,31,24,33,24,18,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,gaussian_lowpass,2,True,0.6,nan,2.4128613471984863,nan,312.2630999996545,35,56,41,57,21,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,gaussian_lowpass,2,True,0.5714285714285714,nan,2.786842465400696,nan,373.0900999998994,56,70,64,74,32,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,gaussian_lowpass,2,True,0.6037735849056604,nan,2.880194902420044,nan,367.25249999926746,53,71,61,72,32,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,gaussian_lowpass,2,True,0.6,0.5,2.6517863273620605,3.1611270904541016,734.8228000000745,15,44,16,45,9,4,2
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,gaussian_lowpass,3,True,0.6666666666666666,0.0,1.7796323895454407,160.9677276611328,348.7051000001884,32,27,34,27,18,1,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,gaussian_lowpass,3,True,0.5675675675675675,nan,2.631850004196167,nan,328.04029999988416,37,59,43,60,21,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,gaussian_lowpass,3,True,0.5789473684210527,nan,2.8932266235351562,nan,393.97180000014487,57,75,66,79,33,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,gaussian_lowpass,3,True,0.5964912280701754,nan,2.7024911642074585,nan,363.74660000001313,57,75,65,76,34,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,gaussian_lowpass,3,True,0.45,0.5,2.6517863273620605,3.1611270904541016,789.6725999999035,20,49,21,50,9,4,2
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,ideal_highpass,1,True,0.6428571428571429,nan,2.129270076751709,nan,273.5272999998415,42,66,50,70,27,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,ideal_highpass,1,True,0.575,nan,2.2452787160873413,nan,296.0594000005585,80,104,84,106,46,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,ideal_highpass,1,True,0.5411764705882353,nan,2.6166696548461914,nan,329.8580000000584,85,133,95,137,46,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,ideal_highpass,1,True,0.5076923076923077,nan,2.178009510040283,nan,305.4636999995637,65,92,69,94,33,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,ideal_highpass,1,True,0.8,1.0,2.440789818763733,2.571532726287842,845.6200999999055,5,26,8,27,4,1,1
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,ideal_highpass,2,True,0.6111111111111112,nan,2.1902337074279785,nan,322.67010000032315,54,83,62,87,33,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",LoG,ideal_highpass,2,True,0.5957446808510638,nan,2.3276036977767944,nan,364.19519999981276,94,129,99,131,56,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Harris,ideal_highpass,2,True,0.5851063829787234,nan,2.727871894836426,nan,395.85209999950166,94,141,104,146,55,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Shi-Tomasi,ideal_highpass,2,True,0.5066666666666667,nan,2.423464059829712,nan,351.3286999996126,75,104,80,107,38,0,0
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",SIFT,ideal_highpass,2,True,0.7,1.0,2.5163609981536865,2.571532726287842,990.9193000003143,10,39,14,40,7,1,1
main_grid,IMG_0267,strong side view,mild,"Strong in-plane rotation, page curvature and shadow.",Sobel,ideal_highpass,3,True,0.625,nan,2.1902337074279785,nan,371.8444999994972,56,88,64,92,35,0,0
